model,reference_trajectory,anchor,branch,prediction_step,valid,predicted_mean_x_m,predicted_mean_y_m,actual_x_m,actual_y_m,euclidean_error_mm
cvae,test_c05_side+1,0,4,2,1,0.010865023476071656,-0.6345803309231997,0.010421606712043285,-0.6336705088615417,1.0121238118436071
cvae,test_c05_side+1,0,4,3,1,0.02246801822911948,-0.6271372959017754,0.022517701610922813,-0.6263318657875061,0.806961032144182
cvae,test_c05_side+1,0,4,4,1,0.03624699148349464,-0.6240513697266579,0.037725284695625305,-0.6244778633117676,1.5385862339080432
cvae,test_c05_side+1,0,4,5,1,0.05150386632885784,-0.6266207806766033,0.054127659648656845,-0.6303097009658813,4.526855894069193
cvae,test_c05_side+1,0,4,6,1,0.06854758388362825,-0.637396439909935,0.06921962648630142,-0.64534991979599,7.981822070034451
cvae,test_c05_side+1,0,5,1,1,0.003250015746743884,-0.6363611724227667,0.003188872477039695,-0.6367390751838684,0.3828171838860227
cvae,test_c05_side+1,0,5,2,1,0.012785259867087007,-0.613995423540473,0.012570480816066265,-0.6144359707832336,0.4901141845135566
cvae,test_c05_side+1,0,5,3,1,0.027433806681074202,-0.591124078258872,0.027586711570620537,-0.5920553803443909,0.943770883074336
cvae,test_c05_side+1,0,5,4,1,0.04488313663750887,-0.5708031430840492,0.046767961233854294,-0.5739989280700684,3.7102028833817178
cvae,test_c05_side+1,0,5,5,1,0.06333135440945625,-0.5542353484779596,0.06808467954397202,-0.5629027485847473,9.88523770303792
cvae,test_c05_side+1,0,5,6,1,0.08195713767781854,-0.5480388626456261,0.08900842815637589,-0.56045001745224,14.274363770295663
cvae,test_c05_side+1,0,6,1,1,0.0014246398641262203,-0.6431616898626089,0.0011545083252713084,-0.6426942944526672,0.5398421227717114
cvae,test_c05_side+1,0,6,2,1,0.003229541784094181,-0.6294754631817341,0.002802076982334256,-0.6295166015625,0.42943977821773005
cvae,test_c05_side+1,0,6,3,1,0.0033450183473178186,-0.6138238050043583,0.0038076676428318024,-0.6136496663093567,0.494336581426508
cvae,test_c05_side+1,0,6,4,1,0.003179079998517409,-0.597206162288785,0.003352736821398139,-0.5965402722358704,0.6881615033577975
cvae,test_c05_side+1,0,6,5,1,0.0009857877885224298,-0.5810566022992134,0.0008693966665305197,-0.5793536305427551,1.706944549940959
cvae,test_c05_side+1,0,6,6,1,-0.0023736645780445542,-0.5681591648608446,-0.0038330391980707645,-0.5633109211921692,5.063125610966803
cvae,test_c05_side+1,0,7,1,1,0.00010435006811349012,-0.636429401114583,0.0004256058018654585,-0.6362019181251526,0.3936416605857662
cvae,test_c05_side+1,0,7,2,1,-0.0025399980986549053,-0.6103670056909323,-0.0009595526498742402,-0.610710859298706,1.617418659516009
cvae,test_c05_side+1,0,7,3,1,-0.008569661004003137,-0.5808571949601173,-0.005474599543958902,-0.5807543992996216,3.096768055451992
cvae,test_c05_side+1,0,7,4,1,-0.016157195146661252,-0.5502170752733946,-0.013401675038039684,-0.5495876669883728,2.8264900244423075
cvae,test_c05_side+1,0,7,5,1,-0.023772037005983293,-0.5227901414036751,-0.02452930621802807,-0.5191442370414734,3.7237179374695164
cvae,test_c05_side+1,0,7,6,1,-0.029232155648060143,-0.49833969585597515,-0.03826608508825302,-0.49082422256469727,11.751349706407977
cvae,test_c05_side+1,0,8,1,1,0.0026239161743433215,-0.6496482919901609,0.002119319513440132,-0.6495229601860046,0.5199286983113379
cvae,test_c05_side+1,0,8,2,1,0.007844735257094726,-0.6490440350025892,0.007769148331135511,-0.6492926478385925,0.2598494287112621
cvae,test_c05_side+1,0,8,3,1,0.017149916908238083,-0.6500840745866299,0.016934985294938087,-0.6491799354553223,0.9293347982064396
cvae,test_c05_side+1,0,8,4,1,0.0298986648558639,-0.651908541098237,0.02959676831960678,-0.6491245031356812,2.800358708372263
cvae,test_c05_side+1,0,8,5,1,0.044074448174797,-0.6514327097684145,0.04573323577642441,-0.6490970849990845,2.8647372253700243
cvae,test_c05_side+1,0,8,6,1,0.05989847704768181,-0.6511140074580908,0.06532283127307892,-0.6490834355354309,5.79196349226047
cvae,test_c05_side+1,0,9,1,1,0.0019324245040479582,-0.640260823071003,0.0015065449988469481,-0.6403754949569702,0.4410476101075077
cvae,test_c05_side+1,0,9,2,1,0.005360052746254951,-0.6237975638359785,0.004764191340655088,-0.6241422295570374,0.6883642015361182
cvae,test_c05_side+1,0,9,3,1,0.009756833460414782,-0.6054948586970568,0.009439332410693169,-0.6059943437576294,0.5918549166050449
cvae,test_c05_side+1,0,9,4,1,0.014988427079515532,-0.5861867256462574,0.015347827225923538,-0.5871941447257996,1.0696081838989777
cvae,test_c05_side+1,0,9,5,1,0.020621380128432065,-0.5674921721220016,0.022254496812820435,-0.5680530071258545,1.7267327547638287
cvae,test_c05_side+1,0,9,6,1,0.027482051867991686,-0.549151236191392,0.02987411804497242,-0.548658549785614,2.4422777257088515
cvae,test_c05_side+1,0,10,1,1,0.002586583861557301,-0.6496822331100702,0.002119319513440132,-0.6495229601860046,0.49366368649290593
cvae,test_c05_side+1,0,10,2,1,0.008004082992556505,-0.6490976922214031,0.007769148331135511,-0.6492926478385925,0.3052900060773356
cvae,test_c05_side+1,0,10,3,1,0.017138454306405038,-0.650089543312788,0.016934985294938087,-0.6491799354553223,0.9320869557025027
cvae,test_c05_side+1,0,10,4,1,0.029844355187378824,-0.6517665181308985,0.02959676831960678,-0.6491245031356812,2.653590490645903
cvae,test_c05_side+1,0,10,5,1,0.043752980418503284,-0.6515774708241224,0.04573323577642441,-0.6490970849990845,3.173913219296416
cvae,test_c05_side+1,0,10,6,1,0.05993648630101234,-0.6514028497040272,0.06532283127307892,-0.6490834355354309,5.864502898250802
cvae,test_c05_side+1,0,11,1,1,0.002846824580046814,-0.6536265034228563,0.0027241772040724754,-0.6534771919250488,0.19322603916374895
cvae,test_c05_side+1,0,11,2,1,0.008926282433094457,-0.6615671180188656,0.009973512031137943,-0.6627305150032043,1.5653058404627653
cvae,test_c05_side+1,0,11,3,1,0.020492189738433808,-0.6724569555372,0.02171248011291027,-0.6777145862579346,5.397387274751748
cvae,test_c05_side+1,0,11,4,1,0.03746502159629017,-0.6847501993179321,0.03790510445833206,-0.6983834505081177,13.640352302640816
cvae,test_c05_side+1,0,11,5,1,0.05782644310966134,-0.7003507558256388,0.05851604416966438,-0.7246919870376587,24.35099764976725
cvae,test_c05_side+1,0,11,6,1,0.08375005121342838,-0.7194948717951775,0.08351040631532669,-0.7565957307815552,37.10163294525283
cvae,test_c05_side+1,0,12,1,1,3.7958752614031255e-05,-0.6337675135582685,0.0012973175616934896,-0.63481605052948,1.6387234025311523
cvae,test_c05_side+1,0,12,2,1,-0.003982992238888983,-0.5954724922776222,-0.00010358169674873352,-0.5939991474151611,4.149767612554875
cvae,test_c05_side+1,0,12,3,1,0.005911499334615655,-0.5886806808412075,0.008964283391833305,-0.5846331715583801,5.069696430219077
cvae,test_c05_side+1,0,12,4,1,0.014251857879571617,-0.5828333124518394,0.02168472483754158,-0.5787765383720398,8.467876188833655
cvae,test_c05_side+1,0,12,5,1,0.02811979502439499,-0.5916404370218515,0.03781597688794136,-0.5756129026412964,18.732266308454058
cvae,test_c05_side+1,0,12,6,1,0.037083547678776085,-0.5644858796149492,0.05182107910513878,-0.5651515126228333,14.752555705511256
cvae,test_c05_side+1,0,13,1,1,0.001646286040340783,-0.6388898622244596,0.001432795193977654,-0.6390827894210815,0.2877485789317273
cvae,test_c05_side+1,0,13,2,1,0.0028734781735693105,-0.6150246113538742,0.0033168578520417213,-0.6140264868736267,1.0921712399397978
cvae,test_c05_side+1,0,13,3,1,0.004044967005029321,-0.5829117819666862,0.004835761617869139,-0.5805510878562927,2.4896250325185822
cvae,test_c05_side+1,0,13,4,1,0.00985881281667389,-0.5555957239121199,0.009097305126488209,-0.5545987486839294,1.2545332071480912
cvae,test_c05_side+1,0,13,5,1,0.015590313269058242,-0.5354547090828419,0.01548304595053196,-0.5314469337463379,4.009210573855336
cvae,test_c05_side+1,0,13,6,1,0.019521838461514562,-0.5120388697832823,0.020707404240965843,-0.5055334568023682,6.612561097612014
cvae,test_c05_side+1,0,14,1,1,0.0025167191997752525,-0.6374882590025663,0.0020216621924191713,-0.6382154226303101,0.8796865248744963
cvae,test_c05_side+1,0,14,2,1,0.007310767876333557,-0.6170743554830551,0.007143443915992975,-0.6178300976753235,0.7740436479157109
cvae,test_c05_side+1,0,14,3,1,0.01454591951915063,-0.5940578579902649,0.01518217008560896,-0.594825804233551,0.9972743934824706
cvae,test_c05_side+1,0,14,4,1,0.02434416103642434,-0.5699802096933126,0.02608988806605339,-0.5710879564285278,2.067526466906138
cvae,test_c05_side+1,0,14,5,1,0.036105920327827334,-0.5467389691621065,0.03987013176083565,-0.547292172908783,3.804644805724623
cvae,test_c05_side+1,0,14,6,1,0.05002386181149632,-0.523068830370903,0.05654435232281685,-0.5237568020820618,6.556683733685482
cvae,test_c05_side+1,0,15,1,1,0.0024007324464037083,-0.6532993391156197,0.0027241772040724754,-0.6534771919250488,0.369118047628744
cvae,test_c05_side+1,0,15,2,1,0.00960190492332913,-0.6634898707270622,0.009973512031137943,-0.6627305150032043,0.8454069776916651
cvae,test_c05_side+1,0,15,3,1,0.020034700457472354,-0.6776277627795935,0.02171248011291027,-0.6777145862579346,1.6800246690428748
cvae,test_c05_side+1,0,15,4,1,0.035714604426175356,-0.6985317263752222,0.03790510445833206,-0.6983834505081177,2.195512724546166
cvae,test_c05_side+1,0,15,5,1,0.05472733895294368,-0.7227085847407579,0.05851604416966438,-0.7246919870376587,4.276467220797771
cvae,test_c05_side+1,0,15,6,1,0.08029418322257698,-0.7553002815693617,0.08351040631532669,-0.7565957307815552,3.467315913456585
cvae,test_c05_side+1,1,0,1,1,0.3201191620901227,-0.12003720249049366,0.31993409991264343,-0.12055240571498871,0.5474325274072304
cvae,test_c05_side+1,1,0,2,1,0.33365942165255547,-0.08819571929052472,0.3337346911430359,-0.08863363415002823,0.4443364945299444
cvae,test_c05_side+1,1,0,3,1,0.34511005878448486,-0.05656657065264881,0.3457513749599457,-0.056834638118743896,0.6950874788732204
cvae,test_c05_side+1,1,0,4,1,0.3544748155400157,-0.025468120351433754,0.35595276951789856,-0.025451064109802246,1.4780523928867908
cvae,test_c05_side+1,1,0,5,1,0.36223831307142973,0.004424401093274355,0.36435768008232117,0.005260412115603685,2.278295625310956
cvae,test_c05_side+1,1,0,6,1,0.3685619356110692,0.03358185291290283,0.37101373076438904,0.035103291273117065,2.8854937459252987
cvae,test_c05_side+1,1,1,1,1,0.3209111653268337,-0.12099983682855964,0.32089102268218994,-0.12128682434558868,0.28769351932871773
cvae,test_c05_side+1,1,1,2,1,0.3361271424219012,-0.09002642589621246,0.3362881541252136,-0.09044650942087173,0.4498832474028344
cvae,test_c05_side+1,1,1,3,1,0.3492115633562207,-0.05943500273860991,0.35007962584495544,-0.05965721979737282,0.8960540751280345
cvae,test_c05_side+1,1,1,4,1,0.3604505257681012,-0.029310902813449502,0.36214807629585266,-0.029116854071617126,1.7086054864935734
cvae,test_c05_side+1,1,1,5,1,0.3702380619943142,-0.0003073723055422306,0.372555136680603,0.0009243185631930828,2.62409936892002
cvae,test_c05_side+1,1,1,6,1,0.37877392023801804,0.02824395429342985,0.3814355432987213,0.0302438847720623,3.3292580609845346
cvae,test_c05_side+1,1,2,1,1,0.3218222437426448,-0.12173366965726018,0.32187438011169434,-0.12206234782934189,0.3327875324897918
cvae,test_c05_side+1,1,2,2,1,0.338811363093555,-0.09223433048464358,0.3390287458896637,-0.09247477352619171,0.32414215442142613
cvae,test_c05_side+1,1,2,3,1,0.3540965551510453,-0.06272329459898174,0.35493403673171997,-0.06300601363182068,0.8839148428998652
cvae,test_c05_side+1,1,2,4,1,0.3674958059564233,-0.03403148357756436,0.3693629503250122,-0.033722396939992905,1.8925545283237046
cvae,test_c05_side+1,1,2,5,1,0.3797535188496113,-0.005192329175770283,0.3823639154434204,-0.004830485675483942,2.635355971338553
cvae,test_c05_side+1,1,2,6,1,0.39161213021725416,0.024203644134104252,0.3940918743610382,0.02345367707312107,2.5906720385241786
cvae,test_c05_side+1,1,3,1,1,0.31990622635930777,-0.1197447192389518,0.3196834325790405,-0.12037388980388641,0.6674523715636229
cvae,test_c05_side+1,1,3,2,1,0.33286275807768106,-0.08777153352275491,0.3329504728317261,-0.08815175294876099,0.3902059584239693
cvae,test_c05_side+1,1,3,3,1,0.3434536689892411,-0.05589637625962496,0.34415531158447266,-0.055998917669057846,0.7090959540793644
cvae,test_c05_side+1,1,3,4,1,0.35193085577338934,-0.02434156695380807,0.35325127840042114,-0.024258024990558624,1.323062800323983
cvae,test_c05_side+1,1,3,5,1,0.35894948057830334,0.005962087772786617,0.3603802025318146,0.00670763710513711,1.6133223841586275
cvae,test_c05_side+1,1,3,6,1,0.36393242236226797,0.036314289085567,0.3656153678894043,0.036668647080659866,1.7198474455585888
cvae,test_c05_side+1,1,4,1,1,0.3236039150506258,-0.12414269591681659,0.3237011134624481,-0.12369835376739502,0.4548488507332566
cvae,test_c05_side+1,1,4,2,1,0.34985364601016045,-0.10484255524352193,0.3498905599117279,-0.10366759449243546,1.1755404726008465
cvae,test_c05_side+1,1,4,3,1,0.38274618797004223,-0.09589888551272452,0.3829159736633301,-0.09492845833301544,0.9851680530566086
cvae,test_c05_side+1,1,4,4,1,0.42017169389873743,-0.10204257466830313,0.4207550883293152,-0.09308928996324539,8.97227151124229
cvae,test_c05_side+1,1,4,5,1,0.4619837021455169,-0.11080513847991824,0.4629145860671997,-0.09705699980258942,13.779617627739617
cvae,test_c05_side+1,1,4,6,1,0.5021353596821427,-0.12385496054776013,0.5093011856079102,-0.106796033680439,18.502865914852524
cvae,test_c05_side+1,1,5,1,1,0.3202596055343747,-0.12030180357396603,0.31978076696395874,-0.11973053216934204,0.7454108895495655
cvae,test_c05_side+1,1,5,2,1,0.3392782676964998,-0.09375990252010524,0.33875763416290283,-0.09055423736572266,3.2476681416561672
cvae,test_c05_side+1,1,5,3,1,0.363170531578362,-0.07276360038667917,0.36373254656791687,-0.06932490319013596,3.48432192226817
cvae,test_c05_side+1,1,5,4,1,0.39256641548126936,-0.07152533903717995,0.393694132566452,-0.06234229728579521,9.252026893167146
cvae,test_c05_side+1,1,5,5,1,0.41614383831620216,-0.09120663930661976,0.4133741557598114,-0.08610719442367554,5.803057778220145
cvae,test_c05_side+1,1,5,6,1,0.4333741096779704,-0.1155879630241543,0.4335513710975647,-0.11873284727334976,3.149875958147281
cvae,test_c05_side+1,1,6,1,1,0.3149009719491005,-0.11749005829915404,0.31668469309806824,-0.11870315670967102,2.157143688045287
cvae,test_c05_side+1,1,6,2,1,0.3125418610870838,-0.08193605160340667,0.31814342737197876,-0.08208010345697403,5.60341822288752
cvae,test_c05_side+1,1,6,3,1,0.3235002951696515,-0.0564898787997663,0.3169094920158386,-0.04864517226815224,10.245882430491687
cvae,test_c05_side+1,1,6,4,1,0.3360718199983239,-0.045073262648656964,0.3328280448913574,-0.035664696246385574,9.952044950186144
cvae,test_c05_side+1,1,6,5,1,0.3481347458437085,-0.04266349505633116,0.3511860966682434,-0.023402035236358643,19.501655731009237
cvae,test_c05_side+1,1,6,6,1,0.3585652206093073,-0.038659075973555446,0.3604021966457367,-0.03328745439648628,5.6770414236335185
cvae,test_c05_side+1,1,7,1,1,0.3092540046200156,-0.11338165705092251,0.31148990988731384,-0.11543234437704086,3.0339068663745037
cvae,test_c05_side+1,1,7,2,1,0.29894007835537195,-0.06909134634770453,0.30122169852256775,-0.07375875860452652,5.195240876271929
cvae,test_c05_side+1,1,7,3,1,0.3078225776553154,-0.04937990545295179,0.29700079560279846,-0.046006180346012115,11.335474753594259
cvae,test_c05_side+1,1,7,4,1,0.3073069825768471,-0.040130737237632275,0.30255746841430664,-0.032409846782684326,9.064768844128267
cvae,test_c05_side+1,1,7,5,1,0.31346121057868004,-0.03749498422257602,0.3068942129611969,-0.02939559891819954,10.427152056855169
cvae,test_c05_side+1,1,7,6,1,0.32110079750418663,-0.038757426431402564,0.3094809353351593,-0.0361611507833004,11.906378293508098
cvae,test_c05_side+1,1,8,1,1,0.3247591694816947,-0.12406010087579489,0.32496020197868347,-0.12463407218456268,0.6081588017402668
cvae,test_c05_side+1,1,8,2,1,0.34787570033222437,-0.10023107379674911,0.3482063114643097,-0.09988509863615036,0.4785420905313067
cvae,test_c05_side+1,1,8,3,1,0.3726985240355134,-0.07782625220716,0.3731188476085663,-0.07764169573783875,0.45905663749941383
cvae,test_c05_side+1,1,8,4,1,0.40390524733811617,-0.06901031802408397,0.4055921733379364,-0.06743629276752472,2.3072223207042515
cvae,test_c05_side+1,1,8,5,1,0.43945743702352047,-0.0654026351403445,0.4424024522304535,-0.06310255825519562,3.736772437099018
cvae,test_c05_side+1,1,8,6,1,0.48057049605995417,-0.06608272716403008,0.4834769666194916,-0.06460338085889816,3.2612937009667116
cvae,test_c05_side+1,1,9,1,1,0.3201296664774418,-0.11998742632567883,0.31993409991264343,-0.12055240571498871,0.5978695439742668
cvae,test_c05_side+1,1,9,2,1,0.3343255203217268,-0.08854592125862837,0.3343067467212677,-0.08904393762350082,0.4983700911521203
cvae,test_c05_side+1,1,9,3,1,0.34748367220163345,-0.05796208558604121,0.34790804982185364,-0.058322422206401825,0.5567215143288927
cvae,test_c05_side+1,1,9,4,1,0.3600799571722746,-0.028359148185700178,0.3608528971672058,-0.028761381283402443,0.8713367320682835
cvae,test_c05_side+1,1,9,5,1,0.37209819443523884,-0.0019272640347480774,0.3732143044471741,-0.0007052404689602554,1.6550054846080877
cvae,test_c05_side+1,1,9,6,1,0.3837845055386424,0.022979632951319218,0.38508158922195435,0.02549588307738304,2.830890456805115
cvae,test_c05_side+1,1,10,1,1,0.32859793212264776,-0.1284876698628068,0.3291887938976288,-0.12846343219280243,0.5913586913041562
cvae,test_c05_side+1,1,10,2,1,0.3602149123325944,-0.1103589206468314,0.3596097230911255,-0.11120092123746872,1.036927679553071
cvae,test_c05_side+1,1,10,3,1,0.39411742612719536,-0.09942745137959719,0.3944188356399536,-0.09981516748666763,0.4910921238047198
cvae,test_c05_side+1,1,10,4,1,0.43219316378235817,-0.09331128001213074,0.4335157573223114,-0.09431423991918564,1.6598741660395817
cvae,test_c05_side+1,1,10,5,1,0.4748229384422302,-0.09181879460811615,0.47685378789901733,-0.09465816617012024,3.490899652417703
cvae,test_c05_side+1,1,10,6,1,0.519395999610424,-0.0961189717054367,0.5243968963623047,-0.10080169141292572,6.851046064790134
cvae,test_c05_side+1,1,11,1,1,0.3197028022259474,-0.12026035389862955,0.3200559914112091,-0.12027763575315475,0.3536117405879965
cvae,test_c05_side+1,1,11,2,1,0.3374751787632704,-0.0917103469837457,0.33902961015701294,-0.0917232409119606,1.5544848700573617
cvae,test_c05_side+1,1,11,3,1,0.36260570492595434,-0.09199251583777368,0.36477816104888916,-0.08418816328048706,8.101079214802382
